Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
1,21.0,1.7,65.0,1,1,2.0,1.0,1,0,2.0,0,1.0,2.0,0,4
0,25.783865,1.643111,109.91001,1,1,3.0,3.0,2,0,1.530992,0,0.01586,0.445495,2,3
0,18.0,1.6,56.0,1,1,2.0,1.0,0,0,2.0,0,1.0,0.0,2,4
0,25.986368,1.668951,112.2497,1,1,3.0,3.0,2,0,2.930137,0,0.043101,0.138629,2,3
0,39.648945,1.572791,80.086525,1,1,2.071622,2.977909,2,0,1.468297,0,0.0,0.0,3,0
1,32.0,1.75,120.0,1,0,3.0,3.0,2,0,3.0,0,0.0,2.0,3,0
0,21.0,1.6,48.0,0,1,2.0,3.0,2,0,1.0,0,1.0,0.0,2,3
1,31.010302,1.764166,119.37302,1,1,2.970983,3.0,2,0,2.828861,0,0.454944,1.915818,2,0
1,21.0,1.617469,68.86979,0,1,1.206276,3.0,3,0,2.406541,0,0.94984,0.479221,2,3
1,34.243145,1.843172,92.69551,1,1,2.0,2.271734,2,0,2.629043,0,1.0,0.075823,2,0
0,22.847618,1.669136,85.56838,1,1,2.074843,1.773916,2,0,2.428271,0,0.035091,1.0,3,3
0,19.0,1.54,42.0,0,1,3.0,1.0,2,0,2.0,0,0.0,1.0,3,3
0,25.930376,1.610086,102.38745,1,1,3.0,3.0,2,0,1.050564,0,0.026033,0.539074,2,3
0,26.0,1.643892,111.88454,1,1,3.0,3.0,2,0,2.768141,0,0.0,0.094213,2,3
0,22.86772,1.655413,50.42466,1,1,3.0,3.642802,1,0,1.995177,0,0.118271,0.065515,3,3
0,18.94093,1.746411,133.67667,1,1,3.0,3.0,2,0,2.864933,0,1.501647,0.786846,2,3
1,18.0,1.721854,52.5143,1,1,2.33998,3.0,2,0,2.0,0,0.027433,1.884138,2,3
0,26.0,1.621245,111.267334,1,1,3.0,3.0,2,0,2.605685,0,0.0,0.199227,2,3
0,22.679935,1.6084,82.60398,1,1,2.699282,1.0,2,0,2.598632,0,0.292093,2.0,2,3
1,55.022495,1.673394,80.40031,1,1,2.0,3.0,2,0,2.0,0,1.0,0.0,3,0
1,24.473063,1.653751,91.20475,1,1,1.492834,3.0,2,0,1.005367,0,0.922739,0.733221,3,0
1,24.82929,1.755967,112.256165,1,1,1.369529,3.0,2,0,2.0,0,1.596576,0.0026,2,3
0,25.902283,1.678658,104.954834,1,1,3.0,3.0,2,0,1.66616,0,0.210351,0.73421,2,3
0,22.591026,1.650012,87.676155,1,1,2.983851,1.068443,2,0,2.854161,0,1.103209,1.0,3,3
0,21.656906,1.729099,134.84265,1,1,3.0,3.0,2,0,1.3954,0,1.931173,0.878258,2,3
0,18.0,1.644682,68.392136,1,1,2.0,1.131695,2,0,1.344539,0,0.0,1.59257,3,3
1,24.244028,1.622297,99.982544,1,1,2.941929,3.989492,2,0,1.014135,0,1.958694,0.687342,3,3
1,20.0,1.83,72.0,1,0,3.0,3.0,2,1,1.0,0,2.0,1.0,2,3
1,22.85172,1.853373,121.73784,1,1,2.922511,2.692889,2,0,1.809531,0,0.478595,0.0,2,3
1,22.766228,1.874061,89.7543,1,1,2.0,2.870005,2,0,1.15031,0,0.417724,1.0,2,0
1,25.492855,1.770124,114.16392,1,1,2.159033,3.0,2,0,2.116399,0,1.331526,0.052942,2,3
1,34.993835,1.752456,84.78375,1,1,2.63165,2.98212,2,0,2.778587,0,2.667739,0.905181,3,0
0,32.501144,1.675979,74.95975,1,1,2.291846,1.555557,2,0,1.0,0,0.0,0.388271,2,0
1,29.669218,1.909188,129.19449,1,1,2.432355,3.0,2,0,1.336526,0,1.63812,0.090341,2,3
0,21.768833,1.733383,135.52486,1,1,3.0,3.0,2,0,1.485736,0,1.950374,0.869238,2,3
0,18.0,1.647971,68.81889,1,1,2.0,1.411685,2,0,1.859089,0,0.0,1.306,3,3
1,21.0,1.610209,68.865005,0,1,1.910176,2.938135,3,0,2.943097,0,0.997202,0.207922,2,3
0,38.0,1.5,60.0,1,1,2.0,1.0,0,1,2.0,0,0.0,0.0,2,0
0,25.999174,1.638218,104.81002,1,1,3.0,3.0,2,0,2.654636,0,0.069238,0.629578,2,3
0,26.0,1.622468,110.40085,1,1,3.0,3.0,2,0,2.695094,0,0.0,0.413474,2,3
1,22.285025,1.75376,55.879265,1,1,2.450218,3.995147,2,0,2.147746,0,2.0,0.58998,2,3
0,21.95994,1.483284,62.894283,1,0,2.0,1.680838,2,0,1.833635,0,0.281876,0.575848,3,3
0,18.0,1.685633,90.03267,1,1,2.496455,3.0,2,0,1.850344,0,1.066101,0.732265,2,3
0,18.771002,1.746652,133.80013,1,1,3.0,3.0,2,0,2.869234,0,1.465931,0.627886,2,3
0,22.0,1.65,58.0,1,1,3.0,4.0,1,0,2.0,0,1.0,0.0,2,3
1,20.677105,1.781251,102.95093,1,1,2.0,3.0,2,0,1.618189,0,0.571648,0.0,3,3
0,23.803904,1.581527,78.08958,1,1,2.0,1.0,2,0,2.0,0,0.057758,0.0,3,3
0,20.327723,1.782714,154.61844,1,1,3.0,3.0,2,0,2.319559,0,1.97073,0.768375,2,3
0,18.0,1.7,50.0,0,1,1.031149,3.0,2,0,1.963628,0,0.028202,1.0,2,3
0,25.959772,1.642098,104.96676,1,1,3.0,3.0,2,0,1.482002,0,0.204108,0.657221,2,3
1,23.745832,1.756772,117.32652,1,1,1.537505,3.0,2,0,2.0,0,1.631912,0.631422,2,3
1,24.190895,1.7,84.84935,1,1,2.0,3.0,2,0,2.056053,0,0.0,1.0,2,3
0,23.0,1.63,55.0,1,0,3.0,3.0,3,0,2.0,1,2.0,1.0,3,3
0,30.0,1.62,59.0,1,1,3.0,3.0,2,0,2.0,0,2.0,0.0,2,0
0,26.0,1.66,112.0,1,0,3.0,3.0,2,0,3.0,0,0.0,0.0,3,0
1,22.882559,1.793451,89.909256,1,1,1.899116,2.375026,2,0,1.39854,0,0.0,1.365793,2,3
1,30.0,1.75,73.0,1,0,2.0,3.0,3,0,2.0,1,1.0,0.0,2,4
0,26.0,1.640745,110.91965,1,1,3.0,3.0,2,0,2.666178,0,0.0,0.276907,2,3
1,37.997913,1.76071,118.668335,1,1,2.611222,2.992083,2,0,1.796376,0,0.641954,0.20281,2,0
1,21.384258,1.780679,89.667404,1,1,1.780746,1.471053,2,0,2.0,0,0.467562,0.568668,2,3
0,18.314592,1.745602,133.55469,1,1,3.0,3.0,2,0,2.923792,0,1.536555,0.62535,2,3
1,24.0,1.78,64.0,1,1,3.0,3.0,2,0,2.0,0,1.0,1.0,1,3
1,34.543564,1.765188,85.0,1,1,2.694281,3.0,2,0,2.653831,0,1.96582,0.891189,3,0
0,26.0,1.627532,106.69053,1,1,3.0,3.0,2,0,2.569713,0,0.0,0.396972,2,3
0,34.28168,1.673333,77.20569,1,1,2.689929,1.835543,2,0,1.718569,0,0.674348,0.707246,3,0
1,23.0,1.75,69.0,0,0,3.0,3.0,3,0,2.0,0,2.0,1.0,2,0
1,31.034092,1.886109,129.34947,1,1,2.499626,3.0,2,1,1.125338,0,0.94522,1.022505,2,3
0,26.0,1.59,47.0,1,1,2.0,1.0,2,0,2.0,0,0.0,2.0,2,3
1,29.389238,1.681855,90.0,1,1,2.08841,2.644692,2,0,2.773236,0,1.252472,0.0,2,0
1,21.00829,1.621412,70.0,0,1,2.0,1.0,3,0,2.795651,0,0.80873,0.0,2,3
0,20.951084,1.708581,131.27486,1,1,3.0,3.0,2,0,1.796956,0,1.684582,0.887388,2,3
0,18.947102,1.518917,60.267426,0,1,2.838037,2.737571,2,0,1.144467,1,0.753782,1.286844,2,3
1,24.44301,1.873368,121.82962,1,1,2.722161,2.658837,2,0,2.375707,0,1.299469,0.0,2,3
0,25.96295,1.623812,109.99674,1,1,3.0,3.0,2,0,2.395387,0,0.000272,0.461532,2,3
0,34.79952,1.689141,50.0,1,1,2.652779,3.804944,1,0,1.60114,0,0.174692,0.096982,3,3
1,17.0,1.7,55.0,0,1,3.0,3.0,0,0,2.0,0,3.0,1.0,2,3
0,26.0,1.610636,105.42353,1,1,3.0,3.0,2,0,2.180566,0,0.0,0.519905,2,3
1,24.511444,1.852664,121.31026,1,1,2.906269,2.894142,2,0,2.435489,0,1.266739,0.36216,2,3
1,18.0,1.74,70.0,0,1,2.0,3.0,2,0,2.0,0,1.0,1.0,2,3
1,30.350515,1.860292,123.72135,1,1,2.002784,3.0,2,0,2.292906,0,1.034031,0.0,2,0
0,23.0,1.608469,82.954796,1,1,2.150054,2.988539,2,0,2.768325,0,2.08515,0.0,3,3
0,40.789528,1.549748,80.0,1,1,2.0,1.099151,2,0,1.687611,0,1.874662,0.0,2,0
1,25.0,1.78,78.0,1,1,2.0,1.0,2,0,2.0,0,2.0,1.0,2,3
0,18.0,1.54,71.0,0,0,3.0,4.0,1,0,2.0,0,1.0,1.0,3,3
0,18.147705,1.802257,149.93585,1,1,3.0,3.0,2,0,2.181811,0,1.995582,0.939665,2,3
0,20.17266,1.605521,44.66146,0,0,3.0,2.893778,1,0,1.0,1,0.769726,0.0,2,3
1,23.801435,1.855779,86.098526,1,1,2.0,2.372339,2,0,1.675733,0,1.066241,1.0,2,0
0,21.008297,1.723587,131.92972,1,1,3.0,3.0,2,0,1.683448,0,1.645532,0.858059,2,3
0,32.383858,1.640688,46.65562,1,1,3.0,3.11158,1,0,2.721769,0,1.44287,0.0,3,3
0,21.39137,1.730636,131.90259,1,1,3.0,3.0,2,0,1.419136,0,1.700889,0.930888,2,3
1,19.627,1.815409,85.30215,1,1,2.987148,3.483449,2,0,2.359246,0,2.060415,0.598999,2,3
1,21.0,1.88,84.0,1,1,3.0,3.0,2,0,3.0,0,2.0,1.0,2,4
1,30.717728,1.76714,120.3444,1,1,2.117121,3.0,2,0,2.193008,0,0.992829,1.556052,2,0
0,25.42724,1.683502,104.75964,1,1,3.0,3.0,2,0,1.525127,0,0.220825,0.896105,2,3
0,37.642178,1.676095,79.079735,1,1,2.802128,3.0,2,0,1.744628,0,0.0,0.721167,3,0
0,24.0,1.56,51.0,0,0,3.0,3.0,1,0,2.0,0,2.0,2.0,1,3
0,21.633057,1.754174,133.78395,1,1,3.0,3.0,2,0,1.94595,0,1.493018,0.906611,2,3
0,18.078257,1.622999,82.403076,1,1,2.340405,3.0,2,0,1.655245,0,1.006884,0.548539,3,3
1,27.0,1.83,99.0,1,1,3.0,1.0,1,0,2.0,0,2.0,1.0,2,4
0,23.252457,1.589616,65.12733,0,1,2.286146,2.961113,2,0,2.657303,0,1.91108,1.618227,2,3
0,20.741442,1.694439,122.813034,1,1,3.0,3.0,2,0,1.409444,0,0.933595,0.840393,2,3
0,21.0,1.52,42.0,0,1,3.0,1.0,1,0,1.0,0,0.0,0.0,2,3
1,30.64243,1.653876,102.58389,1,1,2.919526,2.142328,2,0,1.175714,0,0.958555,0.636289,3,3
1,20.580984,1.798354,103.70542,1,1,2.0,3.0,2,0,2.401315,0,2.891986,0.0,3,3
1,17.0,1.8,68.0,1,0,2.0,3.0,2,0,1.0,0,2.0,1.0,2,3
1,19.524698,1.942725,121.65798,1,1,2.0,3.0,2,0,3.0,0,1.0,1.014808,2,3
1,39.0,1.78,96.0,1,0,2.0,3.0,2,0,3.0,0,1.0,0.0,1,0
0,23.62916,1.70002,80.42043,1,1,2.0,3.0,2,0,2.386904,0,0.926201,1.34403,2,3
1,22.754646,1.734237,95.0,1,1,2.0,3.0,2,0,2.287248,0,2.669179,1.237867,3,3
1,18.0,1.70165,50.157707,1,1,1.757466,3.0,2,0,1.153559,0,0.833976,1.616045,2,3
0,34.0,1.68,75.0,0,1,3.0,1.0,2,0,1.0,0,0.0,0.0,2,0
0,41.823566,1.721854,82.919586,0,1,2.81646,3.36313,2,0,2.722063,0,3.0,0.26579,2,0
1,20.013906,1.647821,106.50995,1,1,2.869778,1.468948,2,0,1.656082,0,0.0,1.444033,3,3
1,32.774487,1.913241,101.482056,1,1,2.0,2.110937,2,0,2.175632,0,1.0,0.0,2,4
1,41.0,1.75,118.0,1,1,2.0,3.0,2,0,2.0,0,0.0,0.0,2,1
1,30.475248,1.801368,121.09425,1,1,2.328469,3.0,2,0,2.001208,0,0.800487,0.176678,2,0
0,33.251015,1.730379,75.92052,1,1,2.013782,2.625942,2,0,1.045586,0,0.553305,0.480214,2,0
0,25.291973,1.684768,104.821175,1,1,3.0,3.0,2,0,1.444379,0,0.224482,0.912187,2,3
1,18.0,1.79,52.0,0,0,3.0,3.0,2,0,2.0,0,1.0,1.0,2,3
1,19.0,1.82,75.0,1,0,2.0,3.0,1,0,2.0,0,1.0,0.0,3,3
0,21.760735,1.73581,135.34668,1,1,3.0,3.0,2,0,2.611654,0,1.618512,0.868788,2,3
1,18.0,1.65,70.0,1,0,2.0,3.0,2,0,2.0,0,0.0,0.0,3,3
1,21.0,1.75,50.0,1,0,3.0,4.0,1,0,1.0,0,1.0,0.0,3,4
1,39.58581,1.719153,86.46484,1,1,2.325623,1.313403,2,0,1.94609,0,0.604259,0.0,3,0
0,26.0,1.56,102.0,1,1,3.0,3.0,2,1,1.0,0,0.0,1.0,2,3
1,23.0,1.774644,105.966896,1,1,2.312825,3.0,2,0,2.073497,0,0.614466,0.579541,2,3
0,29.32038,1.642506,69.90671,1,1,2.366949,3.0,2,0,1.926577,0,1.581242,0.0,2,0
0,20.0,1.57,60.0,0,1,3.0,3.0,2,0,3.0,0,0.0,1.0,2,3
0,40.654156,1.52906,79.760925,1,1,2.0,3.0,2,0,1.0,0,0.0,0.0,2,0
1,30.577944,1.783953,120.61356,1,1,2.341999,3.0,2,0,2.299878,0,0.565242,0.921991,2,0
0,26.0,1.635905,111.571075,1,1,3.0,3.0,2,0,2.511399,0,0.0,0.258472,2,3
1,18.470562,1.856406,58.67396,1,1,2.34222,3.937099,2,0,2.311791,0,2.013377,1.128355,3,0
1,24.006271,1.607787,100.78343,1,1,2.880759,1.487674,2,0,1.01378,0,1.00109,1.09838,3,3
0,21.635977,1.748106,133.25903,1,1,3.0,3.0,2,0,1.931163,0,1.562213,0.926565,2,3
1,23.603191,1.714508,85.137115,1,1,2.319776,2.884848,2,0,2.154898,0,0.325534,0.954216,2,3
1,22.832106,1.86714,121.835884,1,1,2.826251,2.604998,2,0,1.842173,0,1.284798,0.0,2,3
1,23.329344,1.751365,95.29043,1,1,2.0,3.0,2,0,3.0,0,3.0,2.0,3,3
0,18.0,1.6,60.0,1,1,3.0,1.0,2,0,1.0,1,0.0,2.0,3,4
0,25.918524,1.621231,104.98679,1,1,3.0,3.0,2,0,1.653049,0,0.139159,0.711331,2,3
1,30.94537,1.759647,120.00939,1,1,2.766612,3.0,2,0,2.173417,0,1.089344,1.198439,2,0
1,21.0,1.712061,75.0,1,1,2.0,3.0,2,0,1.333707,0,1.0,0.0,2,3
1,38.523647,1.765836,118.53325,1,1,2.177896,2.987652,2,0,1.745095,0,0.656548,0.0,2,0
0,21.0,1.6,68.0,1,1,2.0,3.0,2,0,3.0,0,1.0,0.0,2,3
0,19.220108,1.530266,42.0,0,1,3.0,1.0,1,0,1.954889,0,0.0,0.907868,2,3
0,21.0,1.52,56.0,1,0,3.0,3.0,2,1,3.0,1,3.0,0.0,2,3
0,18.0,1.56,51.0,1,1,2.0,4.0,1,0,2.0,0,1.0,0.0,2,3
0,16.613108,1.777929,44.762024,0,1,2.911877,3.098399,2,0,2.196405,0,2.328147,1.55011,2,3
0,38.38418,1.698626,78.63731,1,1,3.0,3.0,2,0,2.503198,0,0.0,0.0,3,0
0,17.420269,1.489409,53.620605,0,1,1.836554,1.865238,2,0,2.0,1,0.320209,1.969507,2,3
1,30.607546,1.757132,118.56557,1,1,2.918113,3.0,2,0,2.240463,0,1.076248,1.480875,2,0
1,26.607477,1.793174,118.165085,1,1,2.002076,3.0,2,0,2.338373,0,0.897562,0.081156,2,3
0,21.50172,1.809871,152.39474,1,1,3.0,3.0,2,0,2.351207,0,0.246831,0.91336,2,3
0,18.907515,1.65,82.01831,1,1,3.0,3.0,2,0,1.0,0,0.215187,1.195929,3,3
0,18.178076,1.642892,82.1444,1,1,2.66889,3.0,2,0,1.172593,0,0.886448,1.252677,3,3
0,25.540865,1.668709,104.75496,1,1,3.0,3.0,2,0,1.412049,0,0.143955,0.753077,2,3
1,24.041042,1.613491,98.49077,1,1,3.0,2.120936,2,0,1.0,0,1.543386,0.890213,3,3
1,22.72045,1.65,89.139206,1,1,2.103335,2.964024,2,0,3.0,0,0.632947,1.0,3,3
0,26.0,1.648143,111.95011,1,1,3.0,3.0,2,0,2.786417,0,0.0,0.079673,2,3
0,18.0,1.55,50.0,1,1,3.0,3.0,1,0,1.0,0,1.0,2.0,3,3
1,34.139454,1.774647,120.15197,1,0,2.962415,3.0,2,0,2.172649,0,1.097905,0.0,2,0
0,18.222536,1.801746,141.16626,1,1,3.0,3.0,2,0,2.418488,0,1.99507,0.893514,2,3
1,19.795269,1.758972,87.86143,1,1,2.332074,3.0,2,0,2.999495,0,2.405963,0.441502,2,3
1,25.526747,1.783381,115.347176,1,1,2.191429,3.0,2,0,2.102709,0,1.32534,0.380979,2,3
1,18.0,1.791174,108.9606,1,1,2.0,1.08687,2,0,2.279124,0,1.0,1.609773,3,3
0,26.0,1.621167,104.9477,1,1,3.0,3.0,2,0,2.57721,0,0.0,0.402075,2,3
1,29.687489,1.909198,129.67914,1,1,2.08868,3.0,2,0,1.520215,0,1.857351,0.0,2,3
1,24.622053,1.756509,117.36871,1,1,1.451337,3.0,2,0,2.0,0,1.384607,0.631217,2,3
0,22.87795,1.66913,86.00274,1,1,2.290095,2.590283,2,0,2.506296,0,0.312254,1.0,3,3
0,25.968792,1.632896,104.98892,1,1,3.0,3.0,2,0,1.239833,0,0.162279,0.619235,2,3
0,21.0,1.52,42.0,0,1,3.0,1.0,1,0,1.0,0,0.0,0.0,2,3
0,26.0,1.641132,111.841705,1,1,3.0,3.0,2,0,2.617401,0,0.0,0.200379,2,3
1,18.0,1.82093,108.742004,1,1,2.0,1.25535,2,0,2.497065,0,1.0,1.441605,3,3
0,26.0,1.641098,111.818344,1,1,3.0,3.0,2,0,2.55057,0,0.0,0.20482,2,3
0,21.140165,1.713133,133.73589,1,1,3.0,3.0,2,0,1.411365,0,1.564618,0.910683,2,3
1,36.83976,1.74285,106.42104,1,1,2.541785,2.902639,2,0,1.0,0,1.668961,0.0,3,0
1,18.0,1.75,70.0,0,1,3.0,4.0,2,0,2.0,0,1.0,1.0,3,3
0,22.547298,1.722461,51.881264,1,1,2.663421,3.0,1,0,1.04111,0,0.794402,1.391948,3,3
0,22.362877,1.607182,82.36844,1,1,1.880534,2.806566,2,0,2.313245,0,2.146778,0.196084,3,3
1,21.96222,1.931263,118.20313,1,1,2.0,3.0,2,0,3.0,0,0.743593,1.0,2,3
0,18.019571,1.701378,50.088467,0,1,1.601236,3.433908,2,0,1.055019,0,0.819269,1.030848,2,3
0,26.220064,1.560258,78.435905,1,1,2.108163,1.231915,2,0,1.808127,0,0.0,0.0,2,0
1,38.29726,1.789109,100.06627,1,1,2.014194,2.050121,2,0,2.184707,0,2.000561,0.853891,1,0
1,25.151285,1.761519,112.8352,1,1,1.289315,3.0,2,0,2.007348,0,1.376217,0.001518,2,3
0,19.0,1.76,79.34922,1,1,2.0,1.893811,2,0,3.0,0,1.376229,1.801322,3,3
0,16.611837,1.830068,43.53453,0,1,2.945967,3.0,2,0,2.953192,0,2.830911,1.466667,2,3
0,19.0,1.540375,42.006283,0,0,2.938031,2.705445,1,0,1.333807,1,1.877369,0.370973,2,3
0,40.99318,1.567756,79.49363,1,1,2.0,3.0,2,0,2.952506,0,0.0,0.0,3,0
0,23.0,1.649736,84.13471,1,1,2.334474,1.496776,2,0,2.776724,0,0.782416,0.167728,3,3
0,21.3928,1.641149,88.07918,1,1,2.607747,1.000414,2,0,3.0,0,1.269169,1.460564,3,3
1,20.825962,1.793378,105.65504,1,1,2.0,3.0,2,0,1.155384,0,0.003938,0.526999,2,3
0,25.951979,1.661712,112.09862,1,1,3.0,3.0,2,0,2.961899,0,0.259424,0.080128,2,3
1,20.9859,1.780503,103.18953,1,1,2.0,3.0,2,0,1.608128,0,0.478134,0.0,3,3
1,28.421534,1.829239,107.10819,1,1,2.465575,2.935381,2,0,2.480555,0,1.00183,1.670313,2,0
1,20.418833,1.836669,105.257545,1,1,2.0,3.0,2,0,2.793505,0,2.21939,0.202902,3,3
1,41.0,1.75,116.59435,1,1,2.0,2.831771,2,0,1.725226,0,0.356288,0.0,2,0
1,24.079971,1.61981,98.54302,1,1,2.95841,2.434347,2,0,1.0,0,1.930033,0.754023,3,3
1,17.073648,1.706996,99.54469,1,1,2.0,3.0,2,0,2.0,0,1.73209,0.048617,3,3
0,20.590046,1.736276,130.92714,1,1,3.0,3.0,2,0,1.852692,0,1.46361,0.962336,2,3
0,20.217014,1.71582,129.46654,1,1,3.0,3.0,2,0,1.755907,0,1.48809,0.857718,2,3
0,20.952738,1.730333,132.11649,1,1,3.0,3.0,2,0,1.674061,0,1.683497,0.780199,2,3
1,28.493397,1.817572,120.8158,1,1,2.969233,3.0,2,0,2.807984,0,0.982134,1.191998,2,3
0,25.993155,1.609401,104.85493,1,1,3.0,3.0,2,0,2.613504,0,0.067985,0.778632,2,3
1,29.740496,1.820471,87.66883,0,1,3.0,3.0,2,0,1.174611,0,2.0,0.0,3,0
0,21.125097,1.767479,56.26596,1,1,2.371338,3.998766,1,0,2.263466,0,2.0,0.844004,3,3
0,26.595894,1.660756,78.57478,1,1,2.0,2.597608,2,0,2.0,0,0.0,0.434198,1,3
0,26.0,1.61739,105.0139,1,1,3.0,3.0,2,0,1.292479,0,0.0,0.541309,2,3
1,18.0,1.781543,50.869705,0,1,2.052932,3.0,2,0,2.0,0,0.520408,1.0,2,3
0,22.637018,1.703584,51.60709,1,1,2.55996,3.0,1,0,1.990788,0,0.486006,1.561272,3,3
0,19.950605,1.527133,42.0,0,0,2.725282,1.259803,1,0,1.0,0,1.37467,0.0,2,3
0,25.96701,1.654875,104.75871,1,1,3.0,3.0,2,0,2.612758,0,0.24629,0.802136,2,3
1,37.492443,1.835024,92.36836,1,1,2.0,1.672706,2,0,2.766674,0,1.0,0.027093,2,0
0,37.52455,1.567915,76.12978,1,1,2.0,3.0,2,0,2.102976,0,0.0,0.0,2,0
1,40.50172,1.744974,111.16968,1,1,2.294259,2.850948,2,0,1.87029,0,0.917014,0.0,3,0
0,21.330177,1.747987,147.29619,1,1,3.0,3.0,2,0,2.336349,0,1.4164,0.711724,2,3
0,33.954433,1.682253,77.43168,1,1,3.0,2.049908,2,0,1.999882,0,1.637368,0.10724,3,0
0,20.225395,1.550648,44.641796,0,1,3.0,2.857787,1,0,1.0,0,0.754646,0.0,2,3
0,34.204407,1.664927,80.38608,1,1,2.0,3.0,2,0,2.641642,0,0.285889,1.50301,3,0
0,19.88036,1.670635,49.74293,0,0,2.88626,3.559841,1,0,1.632004,0,2.0,1.0,2,3
1,30.357744,1.841852,93.61424,1,1,2.045027,2.946063,2,0,1.307563,0,1.442485,0.934493,2,3
1,31.347498,1.868127,123.17221,1,1,2.585942,3.0,2,0,2.302506,0,0.597863,0.111925,2,3
1,21.963457,1.697228,75.5771,1,1,2.204914,3.623364,2,0,1.815293,0,0.989316,0.0,2,3
0,18.743587,1.789143,138.20287,1,1,3.0,3.0,2,0,2.83377,0,0.806422,0.672513,2,3
1,37.936043,1.785957,99.19929,1,1,2.04516,1.874532,2,0,2.856521,0,2.005286,0.105408,2,0
0,36.0,1.65,80.0,1,1,2.0,3.0,2,0,1.0,0,0.0,2.0,3,0
1,23.826685,1.783609,120.92153,1,1,2.591292,2.956422,2,0,2.31083,0,1.48524,0.281815,2,3
0,18.744913,1.801983,138.03453,1,1,3.0,3.0,2,0,2.691591,0,1.168368,0.735372,2,3
1,26.0,1.7,70.0,1,0,3.0,1.0,1,0,2.0,0,2.0,0.0,1,3
0,25.483381,1.565288,64.848625,1,0,2.0,1.0,2,0,1.0,0,0.740633,0.0,3,3
0,16.270433,1.818268,47.124718,0,1,3.0,3.286431,2,0,2.148146,0,2.458237,1.273333,2,3
0,37.631767,1.513202,75.410645,1,1,2.0,2.582591,2,0,1.535134,0,1.88452,0.0,2,0
1,18.0,1.719827,52.28983,1,1,1.202075,3.0,2,0,1.927976,0,0.023574,1.747256,2,3
0,30.613586,1.645511,69.168976,1,1,2.000466,3.0,2,0,1.131448,0,0.061366,0.0,2,0
1,30.6867,1.644517,100.00442,1,1,2.96405,2.123138,2,0,1.0,0,1.699181,0.620465,3,3
1,24.912254,1.75596,112.277565,1,1,1.397468,3.0,2,0,2.01897,0,0.665439,0.062167,2,0
0,37.471684,1.549812,76.08252,1,1,2.0,2.765213,2,0,1.551266,0,1.350001,0.0,2,0
0,20.901394,1.709585,75.0,1,1,2.104105,3.0,2,0,1.871033,0,1.0,0.0,2,3
1,26.490927,1.872517,120.8984,1,1,2.443538,3.0,2,0,2.939492,0,1.208142,0.738935,2,3
0,24.475243,1.694726,112.77661,1,1,3.0,3.0,2,0,2.724099,0,0.336795,0.153462,2,3
0,34.38968,1.691322,77.5616,1,1,3.0,1.802305,2,0,2.0,0,0.390877,0.0,3,0
1,19.0,1.75,100.0,1,1,2.0,3.0,1,0,2.0,0,2.0,0.0,3,3
1,18.0,1.76,69.5,0,0,3.0,3.0,1,0,3.0,0,2.0,2.0,3,3
0,17.451084,1.6,65.0,1,1,3.0,2.449723,2,0,2.0,1,0.479592,1.720642,2,3
0,35.4836,1.647514,73.91692,1,0,3.0,2.725012,2,0,1.62244,0,0.902661,0.0,2,0
1,20.0,1.66,60.0,0,1,2.0,4.0,1,0,3.0,0,0.0,0.0,3,3
1,21.017384,1.752391,79.109634,1,1,3.0,1.0,2,0,2.0,0,2.57223,0.0,2,0
0,23.421726,1.755467,133.4786,1,1,3.0,3.0,2,0,2.843782,0,1.302507,0.773807,2,3
0,40.95159,1.542122,80.0,1,1,2.0,1.105617,2,0,1.372811,0,1.629432,0.0,2,0
0,34.369686,1.652202,77.13322,1,1,2.595128,1.619796,2,0,1.642251,0,0.662831,0.999268,3,0
1,24.002403,1.609418,100.07837,1,1,2.885693,1.685134,2,0,1.011849,0,0.503105,1.217929,3,3
1,18.0,1.71889,52.058334,1,1,1.950742,3.0,2,0,1.751723,0,0.201136,1.743319,2,3
1,18.611197,1.714143,96.56882,1,1,2.0,2.967089,2,0,2.0,0,0.0,0.467048,3,3
0,24.063873,1.737313,133.1666,1,1,3.0,3.0,2,0,2.846259,0,1.295759,0.723154,2,3
0,23.018442,1.584785,44.376637,0,0,2.204914,2.127797,1,0,2.120292,0,0.995735,0.0,3,3
1,30.44408,1.761068,118.37063,1,1,2.571274,3.0,2,0,2.224164,0,1.018158,1.152899,2,0
0,17.992718,1.618683,67.19359,1,1,1.952987,1.0,2,0,1.334856,1,0.732276,1.890214,3,3
1,26.680376,1.812259,118.27766,1,1,2.239634,3.0,2,0,2.684264,0,0.979306,0.0,2,3
0,19.994543,1.537739,39.101807,0,1,1.118436,3.0,2,0,1.997744,0,2.432443,1.626194,2,3
0,25.999186,1.568543,102.00012,1,1,3.0,3.0,2,0,1.000544,0,0.001297,1.0,2,3
0,18.288204,1.713564,50.0,0,1,1.140615,3.471536,2,0,1.0,0,2.0,1.0,2,3
0,21.0,1.52,42.0,0,0,3.0,1.0,1,0,1.0,0,0.0,0.0,2,3
1,26.758516,1.80179,86.9812,0,1,2.652958,2.488189,2,0,2.0,0,2.0,0.096614,3,0
1,26.199322,1.885119,121.06505,1,1,2.423291,3.0,2,0,2.902682,0,1.243567,0.555591,2,3
